cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,date_activ_day,date_activ_month,date_activ_year,date_end_day,date_end_month,date_end_year,date_modif_prod_day,date_modif_prod_month,date_modif_prod_year,date_renewal_day,date_renewal_month,date_renewal_year,churn
19060,50984,1098,1052.65,1098,0.0,19.4,0.140621,0.0,44.31137796,156.46,21.52,21.52,2,94.02,3,13.2,21,6,2013,21,6,2016,1,11,2015,23,6,2015,0
14777,0,0,2165.53,0,0.0,16.36,0.141434,0.0,44.31137796,0.0,17.45,17.45,1,175.57,4,13.856,20,7,2012,20,7,2016,23,5,2015,26,7,2015,0
380383,0,35969,2539.08,2729,0.0,130.42,0.118638,0.101752,40.606701,271.49,30.0,30.0,2,306.69,4,20.0,3,1,2012,3,1,2017,18,12,2014,4,1,2016,0
217295,0,8333,1381.83,1256,0.0,146.09,0.1152369999999999,0.100123,40.606701,126.6,18.22,18.22,1,171.12,6,26.4,8,7,2010,13,9,2016,8,7,2010,14,9,2015,0
30126,0,5451,4428.81,5451,0.0,18.92,0.142819,0.0,44.31137796,788.75,14.04,14.04,1,359.93,6,13.2,12,8,2009,12,8,2016,12,8,2009,13,8,2015,0
44936,0,4602,1885.03,2326,0.0,145.27,0.115174,0.098837,40.606701,240.99,22.92,22.92,1,204.59,5,29.7,5,7,2011,5,7,2016,5,11,2013,8,7,2015,0
10055,0,0,660.17,0,0.0,16.8,0.141434,0.0,44.31137796,0.0,15.72,15.72,1,54.59,6,13.2,27,8,2009,27,8,2016,17,6,2015,28,8,2015,0
1483590,0,204152,2682.12,1876,0.0,130.43,0.118638,0.101752,40.606701,187.12,30.0,30.0,1,339.26,4,20.0,10,1,2012,10,1,2017,1,4,2015,11,1,2016,0
18160,343517,2461,1805.92,2461,0.0,131.76,0.1169099999999999,0.100572,40.606701,237.22,35.88,35.88,2,212.87,6,29.7,6,4,2010,6,4,2016,6,4,2010,8,4,2015,0
10873,57399,468,475.13,468,0.0,130.65,0.114604,0.098262,40.606701,46.13,21.36,21.36,2,49.51,6,19.0,3,8,2009,3,8,2016,10,7,2015,4,8,2015,0
21077,0,1642,2067.68,1642,0.0,143.2,0.114586,0.097701,40.606701,158.07,25.44,25.44,1,235.57,4,17.0,25,5,2012,3,3,2016,3,4,2014,9,3,2015,0
78588,0,5322,7894.87,5322,0.0,132.41,0.112922,0.09781,40.606701,508.21,8.11000000000001,8.11000000000001,1,736.04,10,30.0,22,9,2005,22,9,2016,22,9,2005,25,9,2015,0
2452,0,0,371.15,0,0.0,17.12,0.146694,0.0,44.31137796,0.0,28.6,28.6,1,36.03,4,13.856,12,4,2012,12,4,2016,12,4,2012,13,4,2015,0
460596,0,55123,1076.04,1022,0.0,16.17,0.1457109999999999,0.0,44.31137796,150.85,30.98,30.98,1,110.88,6,15.0,12,4,2010,12,4,2016,12,4,2010,13,4,2015,0
1219,0,130,237.91,130,0.0,15.12,0.138847,0.0,44.31137796,18.13,12.36,12.36,1,12.0,3,10.392,11,10,2012,3,8,2016,3,8,2015,26,6,2015,0
71644,0,4682,2854.15,932,0.0,129.61,0.114603,0.098261,40.606701,91.9,34.74,34.74,1,407.96,4,45.0,5,7,2012,5,7,2016,20,6,2015,8,7,2015,0
10415,0,1210,5.87,7,0.0,18.17,0.147506,0.0,46.30537836,1.04,20.8,20.8,1,0.59,4,10.52,22,12,2011,22,12,2016,22,12,2011,23,12,2015,0
257505,0,17008,214.47,168,0.0,89.52,0.120372,0.103487,40.606701,16.93,43.32,43.32,1,24.52,3,17.320999999999998,23,2,2013,23,2,2016,23,2,2013,25,2,2015,0
18388,0,0,1652.61,0,0.0,19.4,0.142819,0.0,44.31137796,0.0,19.28,19.28,1,137.79,6,13.2,10,6,2010,10,6,2016,8,1,2015,23,6,2015,0
4725,0,0,708.2,0,0.0,19.86,0.1457109999999999,0.0,44.31137796,0.0,24.24,24.24,1,71.67,5,13.15,9,5,2011,9,5,2016,30,10,2013,11,5,2015,0
8777,0,959,197.24,138,0.0,17.75,0.1457109999999999,0.0,44.31137796,20.33,16.44,16.44,1,17.82,3,13.856,25,8,2012,25,8,2016,25,8,2012,26,8,2015,0
6601,0,0,992.45,0,0.0,19.63,0.1457109999999999,0.0,44.31137796,0.0,23.76,23.76,1,101.48,4,10.392,9,12,2011,13,3,2016,11,10,2013,16,3,2015,0
14828,0,0,187.79,0,0.0,15.31,0.140621,0.0,44.31137796,0.0,12.82,12.82,1,15.53,10,13.2,31,10,2005,19,9,2016,19,9,2014,20,9,2015,0
6515,0,631,1144.95,631,30.0,13.79,0.198096,0.0,46.30537836,126.29,26.64,26.64,2,64.59,3,10.392,9,8,2012,6,8,2016,6,8,2015,10,8,2014,0
7731,0,769,812.87,769,0.0,131.39,0.1152369999999999,0.100123,40.9390266,77.23,21.32,21.32,1,97.11,6,16.0,14,10,2009,14,10,2016,14,10,2009,15,10,2015,0
2170560,33185,230072,8167.32,10137,0.0,131.76,0.112922,0.09781,40.606701,901.95,5.59,5.59,2,859.51,5,20.7,14,10,2010,14,10,2016,14,10,2010,15,10,2015,0
7891,2935,0,822.8,0,0.0,13.67,0.161165,0.083909,44.31137796,0.0,6.92,6.92,2,74.53,5,10.392,7,1,2011,7,10,2016,7,10,2013,9,10,2015,0
54072,0,0,424.48,0,28.0,16.23,0.186188,0.0,45.80687796,0.0,36.48,36.48,1,37.46,4,10.392,4,2,2012,26,2,2016,17,12,2015,27,2,2015,1
16468,0,2378,1751.1,1916,0.0,16.61,0.140334,0.0,44.31137796,270.66,23.28,23.28,1,146.7,4,10.35,24,1,2012,23,1,2017,18,11,2015,24,1,2016,0
126184,0,13426,5515.76,6812,0.0,18.96,0.115744,0.098858,40.606701,680.57,88.06,88.06,1,486.04,4,98.55,16,4,2012,1,3,2016,21,8,2014,9,3,2015,0
26609,0,2369,2841.78,2369,0.0,129.6,0.1157609999999999,0.099419,40.606701,241.55,9.63,9.63,2,319.24,5,20.0,7,9,2010,7,9,2016,27,8,2015,8,9,2015,0
43242,391330,7998,4417.72,7998,0.0,156.88,0.115174,0.098837,40.606701,792.42,52.44,52.44,2,487.82,5,35.0,22,6,2011,22,6,2016,22,8,2014,23,6,2015,1
3200,0,1624,476.56,1624,0.0,9.94,0.147506,0.0,46.30537836,240.51,20.42,20.42,1,22.82,4,10.35,23,12,2011,23,12,2016,23,12,2011,26,12,2015,0
1421,382,0,0.0,0,0.0,362.59,0.092453,0.086393,59.17346796,0.0,0.12,0.12,2,0.0,8,41.5,1,7,2008,31,12,2016,1,7,2008,1,1,2016,0
20026,0,3694,1945.07,3694,0.0,161.45,0.1128599999999999,0.096521,40.606701,308.97,7.23,7.23,1,153.49,4,15.1,1,4,2012,23,9,2016,23,9,2014,27,9,2015,0
6233,0,194,947.39,194,0.0,18.32,0.146694,0.0,44.31137796,28.83,32.88,32.88,1,98.81,6,13.15,5,1,2010,29,2,2016,29,6,2014,9,3,2015,1
270534,0,264201,0.0,0,0.0,132.66,0.092453,0.086393,59.17346796,0.0,0.0,0.0,1,0.0,8,30.0,1,7,2008,31,12,2016,1,7,2008,1,1,2016,0
31930,19802,4364,3292.5,4363,0.0,130.31,0.11634,0.099998,40.606701,431.63,48.26,48.26,2,405.44,4,40.0,11,5,2012,11,5,2016,29,4,2015,23,5,2015,0
15463,0,2930,2825.04,2930,30.0,39.18,0.19923,0.0,45.80687796,589.75,41.02,41.02,2,257.3,6,15.0,27,5,2010,18,6,2016,18,6,2015,31,5,2015,1
0,0,0,299.78,0,0.0,0.0,0.162461,0.083816,46.31137836,37.95,28.11,28.11,1,7.14,6,13.856,12,11,2009,12,11,2016,20,9,2015,13,11,2015,1
15403,0,0,582.15,0,0.0,13.2,0.146694,0.0,44.31137796,0.0,37.56,37.56,1,63.09,6,15.0,18,1,2010,18,1,2017,18,1,2010,19,1,2016,0
17290,317574,3486,2541.34,3486,0.0,16.67,0.142321,0.0,44.31137796,501.92,6.18,6.18,2,185.8,5,13.2,5,11,2010,5,11,2016,20,9,2015,6,11,2015,0
53520,248621,6179,5389.17,6179,0.0,131.76,0.113323,0.096984,40.606701,598.22,18.54,18.54,2,474.03,11,23.5,6,4,2005,6,4,2016,6,4,2005,8,4,2015,0
6366,0,0,941.61,0,0.0,9.65,0.141434,0.0,44.31137796,0.0,8.64000000000001,8.64000000000001,1,73.98,3,11.5,3,10,2012,3,10,2016,26,8,2015,4,10,2015,0
5886,0,0,636.13,0,0.0,121.1,0.120372,0.103487,40.606701,0.0,37.39,37.39,1,84.15,6,16.5,15,3,2010,15,3,2016,15,3,2010,16,3,2015,0
1683,0,0,253.36,0,0.0,18.17,0.144038,0.0,45.81137796,0.0,21.58,21.58,1,19.95,6,13.856,10,12,2009,10,12,2016,1,11,2015,11,12,2015,0
0,0,0,0.0,0,0.0,359.25,0.1153599999999999,0.100243,41.27136420000001,0.0,121.86,121.86,1,0.0,4,63.0,10,11,2011,10,11,2016,1,11,2015,11,11,2015,0
20035,0,472,321.77,0,0.0,18.42,0.14346,0.0,46.30537836,0.0,26.02,26.02,1,25.73,4,13.2,8,12,2011,8,12,2016,1,11,2015,9,12,2015,0
26054,0,0,3855.69,0,0.0,0.0,0.165022,0.08638,44.31137796,0.0,3.56,3.56,1,207.01,6,13.2,24,12,2009,24,12,2016,24,12,2009,26,12,2015,0
7703,0,4391,1134.53,4391,0.0,6.26,0.145789,0.0,44.31137796,646.93,10.8,10.8,1,98.13,4,14.49,21,10,2011,21,10,2016,21,10,2011,22,10,2015,0
4432,0,401,662.16,401,0.0,13.83,0.1457109999999999,0.0,44.31137796,58.96,12.82,12.82,1,60.31,4,13.2,30,9,2011,30,9,2016,30,9,2011,1,10,2015,0
15685,0,1717,1609.28,1717,0.0,131.32,0.1152369999999999,0.100123,40.606701,172.12,1.44,1.44,1,189.03,3,33.0,5,12,2012,4,12,2016,24,5,2015,6,12,2015,0
54637,0,4992,5396.72,4992,0.0,129.61,0.114481,0.098142,40.606701,474.12,7.51,7.51,1,573.0,4,27.713,3,9,2011,3,9,2016,3,9,2011,4,9,2015,0
14365,0,2501,2115.49,2501,0.0,0.0,0.142819,0.0,44.31137796,361.6,27.88,27.88,1,176.78,4,15.0,25,4,2012,25,4,2016,25,4,2012,26,4,2015,0
14819,0,0,2197.94,0,0.0,19.98,0.143801,0.0,44.31137796,0.0,27.14,27.14,1,190.48,4,13.2,6,3,2012,6,3,2016,6,3,2012,9,3,2015,0
9014,0,1173,804.48,1044,0.0,130.39,0.1169099999999999,0.100572,40.606701,104.66,27.51,27.51,1,101.29,4,15.2,21,5,2012,21,5,2016,21,5,2012,29,5,2015,0
16831,0,3169,2496.66,3169,0.0,17.97,0.145789,0.0,44.31137796,467.65,6.15,6.15,1,208.16,3,13.164,1,11,2012,1,11,2016,1,11,2012,2,11,2015,0
10430,0,0,1574.2,0,0.0,16.94,0.147506,0.0,45.30837756,0.0,29.76,29.76,1,151.23,4,13.2,29,11,2011,29,11,2016,29,11,2011,30,11,2015,1
2651,0,0,400.92,0,0.0,17.64,0.146694,0.0,44.31137796,0.0,31.64,31.64,1,38.63,3,13.856,6,3,2013,6,3,2016,6,3,2013,9,3,2015,0
6886,4133,0,1022.0,0,0.0,16.65,0.144038,0.0,45.30837756,0.0,15.12,15.12,2,91.98,6,13.2,14,12,2009,14,12,2016,1,11,2015,16,12,2015,0
3481,0,485,516.88,485,0.0,15.82,0.142881,0.0,45.80687796,70.17,17.13,17.13,1,53.46,4,10.392,25,11,2011,25,11,2016,20,9,2015,26,11,2015,1
2486,0,0,371.33,0,0.0,14.35,0.14346,0.0,46.30537836,0.0,27.44,27.44,1,36.25,5,13.2,29,10,2010,29,10,2016,27,8,2015,30,10,2015,0
13490,0,1053,1415.16,1053,0.0,143.39,0.1129299999999999,0.097812,40.606701,106.12,1.14,1.14,1,158.91,4,25.0,19,4,2012,4,12,2016,16,11,2015,6,12,2015,0
32195,0,3980,3210.51,3980,0.0,144.96,0.1153599999999999,0.100243,40.606701,382.38,16.63,16.63,1,391.15,4,34.64,15,9,2011,15,9,2016,27,8,2015,16,9,2015,0
43999,0,11496,4365.61,11496,0.0,88.2,0.118066,0.101176,40.606701,1111.64,26.65,26.65,1,518.9,3,19.71,13,3,2013,13,3,2016,9,3,2015,16,3,2015,0
2940360,155531,269980,610.58,467,0.0,131.31,0.1165089999999999,0.101397,41.1052014,47.18,41.6,41.6,2,77.09,5,25.0,14,10,2010,14,10,2016,14,10,2010,15,10,2015,0
5398,0,552,808.65,552,0.0,12.51,0.146348,0.0,45.80687796,81.83,21.72,21.72,1,86.5,6,13.15,2,11,2009,2,11,2016,2,11,2009,4,11,2015,0
551,0,0,83.15,0,0.0,17.85,0.147506,0.0,46.30537836,0.0,28.02,28.02,1,9.32,4,13.856,23,11,2011,23,11,2016,23,11,2011,24,11,2015,0
7034,0,660,1107.55,660,0.0,0.0,0.141434,0.0,44.31137796,87.84,18.62,18.62,1,96.34,7,13.2,21,7,2009,21,7,2016,9,1,2015,30,7,2015,0
567590,0,48288,915.13,0,0.0,16.06,0.138765,0.0,44.44470996,0.0,0.0,0.0,1,46.89,4,10.6,29,5,2012,29,5,2016,29,5,2012,2,6,2015,0
18627,306884,1696,1776.89,1696,0.0,132.57,0.1152369999999999,0.100123,40.606701,154.33,5.0,5.0,2,218.5,6,15.001,1,10,2009,1,10,2016,28,3,2014,2,10,2015,0
3695,0,0,540.89,0,0.0,0.0,0.142065,0.0,44.31137796,0.0,31.32,31.32,1,84.85,3,12.5,14,1,2013,4,4,2016,4,4,2014,5,4,2015,1
374684,0,39064,196.01,0,0.0,18.24,0.146694,0.0,44.31137796,0.0,33.12,33.12,1,21.37,5,13.2,9,2,2011,9,2,2016,9,2,2011,11,2,2015,0
2030,0,0,292.58,0,0.0,1.11,0.141434,0.0,44.31137796,0.0,12.82,12.82,1,43.45,5,13.2,4,9,2010,4,9,2016,10,7,2015,5,9,2015,0
6058,0,0,910.4,0,0.0,16.44,0.1457109999999999,0.0,44.31137796,0.0,25.56,25.56,2,89.98,5,13.856,31,5,2011,31,5,2016,31,5,2011,23,6,2015,0
49149,0,4567,0.0,0,0.0,15.98,0.147506,0.0,46.30537836,0.0,21.64,21.64,1,0.0,5,10.39,27,10,2010,25,10,2016,27,10,2010,28,10,2015,0
5406,3858,0,585.89,0,0.0,16.02,0.1670859999999999,0.088444,45.80687796,0.0,24.2,24.2,3,54.95,6,13.856,13,10,2009,13,10,2016,13,10,2009,14,10,2015,0
10810,0,1992,1604.11,1992,0.0,16.25,0.142881,0.0,45.30837756,287.97,16.08,16.08,1,120.92,6,13.2,9,11,2009,9,11,2016,19,9,2015,10,11,2015,0
363052,0,34941,3639.18,3429,0.0,15.63,0.1646369999999999,0.087381,44.31137796,385.56,24.9,24.9,1,342.17,6,15.0,14,5,2010,14,5,2016,14,5,2010,18,5,2015,0
554,0,0,63.54,0,0.0,19.48,0.143459,0.0,46.30537836,0.0,26.02,26.02,1,5.23,6,13.2,10,12,2009,10,12,2016,30,10,2015,11,12,2015,0
344,0,0,52.39,0,0.0,15.05,0.146694,0.0,44.31137796,0.0,23.76,23.76,1,5.5,4,10.392,26,3,2012,26,3,2016,26,3,2012,29,3,2015,0
1590,0,0,238.55,0,0.0,0.0,0.146348,0.0,46.30537836,0.0,26.73,26.73,1,22.17,6,13.2,17,11,2009,17,11,2016,17,11,2009,18,11,2015,0
24002,0,3204,3526.48,3204,0.0,19.42,0.143166,0.0,44.31137796,462.91,13.98,13.98,1,298.64,3,13.15,27,8,2012,27,8,2016,30,10,2013,28,8,2015,0
30657,0,2070,3066.08,2070,0.0,129.71,0.114015,0.097125,40.606701,193.86,40.52,40.52,3,367.57,4,30.0,21,3,2012,21,3,2016,10,3,2015,23,3,2015,0
41129,56241,3322,4230.21,3322,0.0,127.23,0.111194,0.096078,40.606701,317.16,44.52,44.52,2,470.3,4,29.7,7,3,2012,26,11,2016,26,11,2015,9,3,2015,1
14276,0,1213,1473.04,1213,0.0,145.07,0.1169099999999999,0.100572,40.606701,120.58,28.1,28.1,1,168.29,4,26.4,25,7,2012,25,7,2016,25,7,2012,27,7,2015,0
21827,0,0,3238.57,0,0.0,18.52,0.1446309999999999,0.0,44.31137796,0.0,2.8,2.8,1,294.5,6,10.392,17,12,2009,17,12,2016,17,12,2009,21,12,2015,0
5779,0,545,360.36,232,0.0,15.88,0.1443839999999999,0.0,44.31137796,33.69,26.04,26.04,1,39.17,4,10.39,27,1,2012,27,1,2017,16,11,2015,28,1,2016,0
7134,0,0,1072.62,0,0.0,20.86,0.1458839999999999,0.0,44.31137796,0.0,23.76,23.76,1,105.13,6,10.392,25,3,2010,25,3,2016,25,3,2010,26,3,2015,0
56596,0,31169,454.81,0,0.0,18.53,0.1457109999999999,0.0,44.31137796,0.0,22.44,22.44,1,45.11,6,13.8,25,6,2010,25,6,2016,25,6,2010,26,6,2015,0
7562,0,720,385.68,244,0.0,14.07,0.146694,0.0,44.31137796,36.02,31.32,31.32,1,39.9,6,12.5,4,1,2010,8,2,2016,4,1,2010,9,2,2015,0
4996,0,1185,579.98,1185,0.0,16.54,0.165793,0.0885389999999999,44.31137796,144.05,10.08,10.08,1,54.94,6,10.392,3,9,2009,3,9,2016,3,9,2009,4,9,2015,0
205258,18055,16687,1752.38,1532,0.0,144.21,0.115172,0.098283,40.606701,143.32,29.15,29.15,2,201.03,6,21.55,2,3,2010,2,3,2016,9,3,2015,6,3,2015,0
46193,0,2392,1653.03,1012,0.0,144.42,0.115174,0.098837,40.606701,98.4,10.8,10.8,1,193.67,6,17.32,25,8,2009,25,8,2016,25,8,2009,26,8,2015,0
8538,0,0,1279.5,0,0.0,18.37,0.146694,0.0,44.31137796,0.0,30.98,30.98,1,132.36,4,15.0,9,4,2012,9,4,2016,9,4,2012,12,4,2015,0
4330,0,311,464.64,311,0.0,88.19,0.120372,0.103487,40.606701,32.65,49.32,49.32,1,50.31,3,19.745,14,2,2013,14,2,2016,14,2,2013,16,2,2015,0
4027,0,0,414.66,0,0.0,0.0,0.114782,0.099665,41.1052014,0.0,45.3,45.3,1,54.8,4,29.0,1,11,2011,1,11,2016,1,11,2015,2,11,2015,0
19190,0,2528,513.76,333,30.0,129.26,0.161936,0.1363359999999999,41.1052014,44.58,49.39,49.39,2,38.23,4,17.320999999999998,9,6,2012,20,7,2016,20,7,2015,14,6,2015,0
29635,0,4890,3503.9,4890,24.0,133.28,0.15441,0.130525,41.1052014,589.12,54.63,54.63,1,1263.41,6,16.5,16,10,2009,26,3,2016,26,3,2014,29,3,2015,0
13163,0,3026,1007.11,3003,0.0,16.29,0.16304,0.084395,45.30837756,297.39,23.28,23.28,1,98.46,6,10.35,3,11,2009,3,11,2016,19,9,2015,4,11,2015,1
451885,0,63051,2990.26,2215,0.0,131.01,0.1169099999999999,0.100572,40.606701,217.79,73.36,73.36,1,387.4,6,80.0,23,6,2010,23,6,2016,23,6,2010,26,6,2015,0
33878,0,0,4067.4,0,0.0,15.25,0.142819,0.0,44.31137796,0.0,14.04,14.04,1,324.49,6,13.2,24,8,2009,24,8,2016,24,8,2009,25,8,2015,0
51185,0,3490,672.68,508,0.0,132.91,0.1152369999999999,0.100123,40.9390266,51.07,20.64,20.64,1,76.96,6,19.8,1,12,2009,1,12,2016,1,12,2009,2,12,2015,0
17482,41889,1931,1737.92,1931,0.0,146.5,0.110616,0.0955,40.606701,183.7,9.36,9.36,2,153.16,6,15.001,26,1,2010,4,8,2016,4,8,2015,26,6,2015,0
34253,4270,259,3634.35,0,22.0,161.83,0.15441,0.130527,41.1052014,0.0,139.92,139.92,2,1278.35,4,40.0,16,2,2012,25,2,2016,25,2,2014,26,2,2015,1
75397,0,16497,4.0,9,0.0,131.62,0.1169099999999999,0.100572,40.606701,0.82,33.42,33.42,1,5.75,3,29.7,20,8,2012,20,8,2016,20,8,2012,21,8,2015,0
21387,0,2119,2124.86,2119,0.0,130.65,0.115174,0.098837,40.606701,207.35,21.16,21.16,1,234.59,4,23.1,14,6,2012,13,6,2016,5,11,2013,23,6,2015,1
17956,0,0,1138.74,0,0.0,121.17,0.114088,0.098969,40.606701,0.0,2.24,2.24,1,129.99,6,17.25,17,12,2009,17,12,2016,16,11,2015,20,12,2015,0
40705,0,2216,264.22,0,0.0,16.59,0.141666,0.0,44.31137796,0.0,12.82,12.82,1,21.11,4,13.2,8,9,2011,8,9,2016,12,7,2015,9,9,2015,0
881406,0,118048,8432.88,10971,0.0,131.66,0.114008,0.097123,40.606701,978.44,25.48,25.48,1,865.33,6,28.5,19,10,2009,8,3,2016,19,10,2009,9,3,2015,0
8127,0,0,1210.05,0,0.0,19.85,0.144902,0.0,44.31137796,0.0,16.13,16.13,1,114.24,6,11.43,29,7,2010,29,7,2016,29,7,2010,31,7,2015,0
3402,0,0,507.29,0,0.0,14.9,0.147506,0.0,46.30537836,0.0,27.28,27.28,1,46.71,5,13.856,15,12,2010,15,12,2016,15,12,2010,16,12,2015,0
1371575,0,124331,1189.52,1264,0.0,130.31,0.120372,0.103487,40.606701,146.33,47.64,47.64,1,133.45,4,26.3,3,3,2012,3,3,2016,3,3,2012,9,3,2015,0
19495,0,1370,242.31,212,0.0,43.12,0.1165089999999999,0.101397,40.9390266,18.65,18.99,18.99,1,63.5,4,16.0,1,11,2011,14,11,2016,1,11,2011,18,11,2015,0
9096,4956,1637,1363.59,1637,0.0,6.41,0.1457109999999999,0.0,44.31137796,241.06,24.42,24.42,3,141.19,4,13.2,5,3,2012,5,10,2016,9,10,2013,11,10,2015,0
13964,0,0,1287.58,0,0.0,15.83,0.1646369999999999,0.087381,44.31137796,0.0,15.16,15.16,1,136.79,6,10.392,1,6,2010,1,6,2016,1,6,2010,14,6,2015,0
17466,0,2565,507.98,490,0.0,18.47,0.142881,0.0,45.80687796,70.93,23.04,23.04,1,40.97,6,13.2,14,10,2009,14,10,2016,26,8,2015,15,10,2015,0
13710,0,1034,1377.55,1034,0.0,130.08,0.120372,0.103487,40.606701,102.63,34.56,34.56,1,168.47,4,17.320999999999998,10,1,2012,10,1,2017,10,1,2012,11,1,2016,0
1175,0,0,172.55,0,0.0,16.01,0.142822,0.0,44.31137796,0.0,16.06,16.06,1,15.61,4,11.4,10,7,2012,10,7,2016,23,5,2015,12,7,2015,0
46732,108388,7412,4607.27,7412,0.0,145.78,0.115174,0.098837,40.606701,720.6,30.24,30.24,2,520.93,11,33.0,21,6,2005,21,6,2016,21,6,2005,23,6,2015,0
84468,0,5724,8158.15,5724,0.0,144.37,0.111125,0.094787,40.606701,544.49,18.78,18.78,1,664.1,3,50.0,27,8,2012,27,8,2016,27,8,2012,28,8,2015,0
20085,0,0,2958.19,0,0.0,0.0,0.143166,0.0,44.31137796,0.0,14.04,14.04,1,248.64,3,13.2,22,8,2012,22,8,2016,31,10,2013,24,8,2015,0
2170560,33185,230072,3592.03,3503,0.0,16.12,0.1640569999999999,0.0868029999999999,44.31137796,381.44,17.13,17.13,2,310.45,6,10.35,8,6,2010,14,5,2016,8,6,2010,18,5,2015,0
17216,0,0,2550.41,0,0.0,15.97,0.144142,0.0,44.31137796,0.0,23.42,23.42,1,245.64,4,11.4,2,3,2012,2,3,2016,2,3,2012,9,3,2015,0
6794,0,0,717.92,0,0.0,88.77,0.1152369999999999,0.100123,40.9390266,0.0,40.44,40.44,1,105.65,3,16.2,10,10,2012,9,10,2016,10,10,2012,11,10,2015,1
148082,0,10495,3357.61,1946,0.0,132.53,0.1152369999999999,0.100123,40.606701,189.74,6.88,6.88,1,405.46,3,20.7,30,10,2012,29,10,2016,30,10,2012,30,10,2015,0
12093,0,0,1277.44,0,0.0,16.13,0.160302,0.082403,44.31137796,0.0,25.92,25.92,1,124.0,6,11.5,3,2,2010,3,2,2016,15,12,2015,4,2,2015,0
306835,0,32803,3571.25,7163,0.0,21.63,0.1620329999999999,0.084138,44.31137796,779.16,29.76,29.76,1,285.09,6,13.2,15,2,2010,15,2,2016,15,2,2010,16,2,2015,0
6941,8510,0,1049.93,0,0.0,15.31,0.147506,0.0,45.30837756,0.0,18.72,18.72,4,110.12,3,13.2,17,10,2012,17,10,2016,17,10,2012,18,10,2015,0
68952,0,0,661.83,0,0.0,0.0,0.141666,0.0,44.31137796,0.0,15.72,15.72,1,55.08,4,13.2,19,8,2011,19,8,2016,16,6,2015,20,8,2015,0
4953,0,0,730.68,0,0.0,1.45,0.146348,0.0,45.80687796,0.0,22.96,22.96,1,64.46,3,13.15,18,10,2012,17,10,2016,18,10,2012,18,10,2015,0
507715,0,51900,4171.6,5426,0.0,144.47,0.118638,0.101752,40.606701,498.51,30.0,30.0,1,582.69,3,20.0,10,1,2013,10,1,2017,10,1,2013,11,1,2016,1
2755,0,0,410.34,0,0.0,16.61,0.144038,0.0,46.30537836,0.0,24.62,24.62,1,36.11,6,12.5,29,12,2009,29,12,2016,1,11,2015,30,12,2015,0
43695,0,220,4413.09,220,0.0,0.0,0.1151819999999999,0.098841,40.606701,20.75,29.52,29.52,1,537.56,6,19.72,6,5,2010,6,5,2016,29,4,2015,14,5,2015,1
3708,0,111,545.58,111,0.0,16.08,0.14317,0.0,44.31137796,16.0,19.48,19.48,1,49.93,7,13.856,23,7,2009,23,7,2016,23,5,2015,27,7,2015,0
10771,0,0,1598.23,0,0.0,3.89,0.142819,0.0,44.31137796,0.0,29.76,29.76,1,286.75,6,13.2,17,8,2009,17,8,2016,17,8,2009,18,8,2015,0
6137,1138,0,931.89,0,0.0,16.32,0.146694,0.0,44.31137796,0.0,30.22,30.22,5,96.02,6,13.2,24,3,2010,24,3,2016,24,3,2010,25,3,2015,1
121960,0,2882,4463.76,2371,0.0,142.2,0.1017,0.092659,58.99595196,198.42,0.0,0.0,1,460.22,8,10.35,15,4,2008,15,1,2017,15,4,2008,17,1,2016,0
22437,0,3234,2814.14,2531,0.0,19.28,0.144149,0.0,44.31137796,368.7,25.6,25.6,2,261.79,3,13.8,10,4,2013,10,4,2016,10,4,2013,12,4,2015,0
642370,0,53526,4131.3,3852,0.0,17.17,0.1640579999999999,0.086163,44.31137796,429.19,21.23,21.23,1,289.44,6,10.35,4,2,2010,13,3,2016,4,2,2010,16,3,2015,0
4294,0,754,618.42,754,0.0,8.53,0.146368,0.0,45.81137796,106.78,27.6,27.6,1,63.96,3,11.0,7,8,2012,28,1,2016,28,1,2015,8,8,2014,0
26542,0,2788,2747.38,2788,0.0,130.31,0.1186359999999999,0.10175,40.606701,279.93,26.66,26.66,1,342.27,3,19.7,8,3,2013,8,3,2016,26,6,2014,9,3,2015,0
13142,0,0,1978.13,0,0.0,17.15,0.144149,0.0,44.31137796,0.0,27.14,27.14,1,178.02,3,13.2,30,3,2013,30,3,2016,30,3,2013,31,3,2015,1
1001492,159816,112397,3265.18,6725,0.0,37.55,0.1634789999999999,0.086225,44.31137796,747.07,17.13,17.13,2,253.2,6,10.35,19,5,2010,8,5,2016,19,5,2010,11,5,2015,0
67565,0,24602,509.14,543,0.0,18.37,0.146694,0.0,44.31137796,80.44,27.12,27.12,1,55.54,4,13.15,9,4,2012,9,4,2016,9,4,2012,12,4,2015,1
40966,0,3175,3846.77,3175,0.0,129.26,0.1157509999999999,0.098862,40.606701,292.15,23.08,23.08,1,457.41,4,17.1,8,9,2011,23,3,2016,9,3,2015,25,3,2015,0
0,0,0,0.0,0,0.0,19.27,0.141666,0.0,44.31137796,0.0,7.8,7.8,2,0.0,5,10.39,7,10,2010,7,10,2016,27,8,2015,9,10,2015,0
